"main_sound","level","hanja","meaning","radical","strokes","total_strokes","unicode_decimal","unicode_hex","unicode_escape"
"초","1급","蕉","[[['파초'], ['초']]]","艸","12","16","34121","8549","U+8549"
"초","1급","樵","[[['나무할'], ['초']]]","木","12","16","27189","6A35","U+6A35"
"초","1급","梢","[[['나무끝'], ['초']]]","木","7","11","26786","68A2","U+68A2"
"초","1급","稍","[[['점점'], ['초']]]","禾","7","12","31245","7A0D","U+7A0D"
"초","1급","炒","[[['볶을'], ['초']]]","火","4","8","28818","7092","U+7092"
"초","특급Ⅱ","酢","[[['초'], ['초']], [['술권할'], ['작']]]","酉","5","12","37218","9162","U+9162"
"초","특급Ⅱ","椒","[[['산초나무'], ['초']]]","木","8","12","26898","6912","U+6912"
"초","특급Ⅱ","苕","[[['완두'], ['초']]]","艸","5","9","33493","82D5","U+82D5"
"초","특급Ⅱ","艸","[[['풀'], ['초']]]","艸","0","6","33400","8278","U+8278"
"초","특급Ⅱ","醮","[[['초례'], ['초']]]","酉","12","19","37294","91AE","U+91AE"
"초","특급Ⅱ","剿","[[['끊을', '노략질할'], ['초']]]","刀","11","13","21119","527F","U+527F"
"초","특급","誚","[[['꾸짖을'], ['초']]]","言","7","14","35482","8A9A","U+8A9A"
"초","특급","勦","[[['노곤할'], ['초']]]","力","11","13","21222","52E6","U+52E6"
"초","특급","悄","[[['근심할'], ['초']]]","心","7","10","24708","6084","U+6084"
"초","특급","譙","[[['꾸짖을'], ['초']]]","言","12","19","35673","8B59","U+8B59"
"촉","3급Ⅱ","觸","[[['닿을'], ['촉']]]","角","13","20","35320","89F8","U+89F8"
"촉","3급Ⅱ","促","[[['재촉할'], ['촉']]]","人","7","9","20419","4FC3","U+4FC3"
"촉","3급","燭","[[['촛불'], ['촉']]]","火","13","17","29165","71ED","U+71ED"
"촉","2급","蜀","[[['나라이름'], ['촉']]]","虫","7","13","34560","8700","U+8700"
"촉","1급","囑","[[['부탁할'], ['촉']]]","口","21","24","22225","56D1","U+56D1"
"촉","특급Ⅱ","矗","[[['우뚝솟을'], ['촉']]]","目","19","24","30679","77D7","U+77D7"
"촉","특급","蠋","[[['뽕나무벌레'], ['촉']]]","虫","13","19","34827","880B","U+880B"
"촉","특급","躅","[[['자취'], ['촉']]]","足","13","20","36485","8E85","U+8E85"
"촌","8급","寸","[[['마디'], ['촌']]]","寸","0","3","23544","5BF8","U+5BF8"
"촌","7급","村","[[['마을'], ['촌']]]","木","3","7","26449","6751","U+6751"
"촌","1급","忖","[[['헤아릴'], ['촌']]]","心","3","6","24534","5FD6","U+5FD6"
"촌","특급Ⅱ","邨","[[['마을[村]'], ['촌']]]","邑","4","7","37032","90A8","U+90A8"
"총","4급Ⅱ","總","[[['다[皆]'], ['총']]]","糸","11","17","32317","7E3D","U+7E3D"
"총","4급Ⅱ","銃","[[['총'], ['총']]]","金","6","14","37507","9283","U+9283"
"총","3급","聰","[[['귀밝을'], ['총']]]","耳","11","17","32880","8070","U+8070"
"총","1급","叢","[[['떨기', '모일'], ['총']]]","又","16","18","21474","53E2","U+53E2"
"총","1급","塚","[[['무덤'], ['총']]]","土","10","13","22618","585A","U+585A"
"총","1급","寵","[[['사랑할'], ['총']]]","宀","16","19","23541","5BF5","U+5BF5"
"총","특급Ⅱ","蔥","[[['파'], ['총']]]","艸","11","15","34085","8525","U+8525"
"총","특급Ⅱ","摠","[[['거느릴'], ['총']]]","手","11","14","25696","6460","U+6460"
"총","특급Ⅱ","憁","[[['실심할'], ['총']]]","心","11","14","24961","6181","U+6181"
"총","특급Ⅱ","悤","[[['바쁠'], ['총']]]","心","7","11","24740","60A4","U+60A4"
"총","특급","冢","[[['클', '무덤'], ['총']]]","冖","8","10","20898","51A2","U+51A2"
"총","특급","潨","[[['물모일'], ['총']]]","水","12","15","28520","6F68","U+6F68"
"촬","1급","撮","[[['모을', '사진찍을'], ['촬']]]","手","12","15","25774","64AE","U+64AE"
"최","5급","最","[[['가장'], ['최']]]","曰","8","12","26368","6700","U+6700"
"최","3급Ⅱ","催","[[['재촉할'], ['최']]]","人","11","13","20652","50AC","U+50AC"
"최","2급","崔","[[['성(姓)', '높을'], ['최']]]","山","8","11","23828","5D14","U+5D14"
"최","특급","摧","[[['꺾을'], ['최']]]","手","11","14","25703","6467","U+6467"
"최","특급","嘬","[[['물(齧)'], ['최']]]","口","12","15","22060","562C","U+562C"
"최","특급","凗","[[['눈서리쌓일'], ['최']]]","冫","11","13","20951","51D7","U+51D7"
"추","7급","秋","[[['가을'], ['추']]]","禾","4","9","31179","79CB","U+79CB"
"추","4급","推","[[['밀'], ['추']]]","手","8","11","25512","63A8","U+63A8"
"추","3급Ⅱ","追","[[['쫓을', '따를'], ['추']]]","辵","6","10","36861","8FFD","U+8FFD"
"추","3급","醜","[[['추할'], ['추']]]","酉","10","17","37276","919C","U+919C"
"추","3급","抽","[[['뽑을'], ['추']]]","手","5","8","25277","62BD","U+62BD"
"추","2급","趨","[[['달아날'], ['추']]]","走","10","17","36264","8DA8","U+8DA8"
"추","2급","鄒","[[['추나라'], ['추']]]","邑","10","13","37138","9112","U+9112"
"추","2급","楸","[[['가래'], ['추']]]","木","9","13","27000","6978","U+6978"
"추","1급","槌","[[['칠[擊]'], ['추']], [['방망이'], ['퇴']]]","木","10","14","27084","69CC","U+69CC"
"추","1급","樞","[[['지도리'], ['추']]]","木","11","15","27166","6A1E","U+6A1E"
"추","1급","芻","[[['꼴'], ['추']]]","艸","4","10","33467","82BB","U+82BB"
"추","1급","墜","[[['떨어질'], ['추']]]","土","12","15","22684","589C","U+589C"
"추","1급","鰍","[[['미꾸라지'], ['추']]]","魚","9","20","39949","9C0D","U+9C0D"
"추","1급","鎚","[[['쇠망치'], ['추']]]","金","10","18","37786","939A","U+939A"
"추","1급","酋","[[['우두머리'], ['추']]]","酉","2","9","37195","914B","U+914B"
"추","1급","錐","[[['송곳'], ['추']]]","金","8","16","37648","9310","U+9310"
"추","1급","錘","[[['저울추'], ['추']]]","金","8","16","37656","9318","U+9318"
"추","1급","椎","[[['쇠몽치', '등골'], ['추']]]","木","8","12","26894","690E","U+690E"
"추","특급Ⅱ","皺","[[['주름질'], ['추']]]","皮","10","15","30394","76BA","U+76BA"
"추","특급Ⅱ","萩","[[['다북쑥'], ['추']]]","艸","9","13","33833","8429","U+8429"
"추","특급Ⅱ","湫","[[['늪'], ['추']], [['웅덩이'], ['초']]]","水","9","12","28267","6E6B","U+6E6B"
"추","특급Ⅱ","諏","[[['가릴'], ['추']]]","言","8","15","35535","8ACF","U+8ACF"
"추","특급Ⅱ","雛","[[['새새끼'], ['추']]]","隹","10","18","38619","96DB","U+96DB"
"추","특급Ⅱ","騶","[[['마부'], ['추']]]","馬","10","20","39478","9A36","U+9A36"
"추","특급","瘳","[[['병나을'], ['추']]]","疒","11","16","30259","7633","U+7633"
"추","특급","鄹","[[['나라이름'], ['추']]]","邑","14","17","37177","9139","U+9139"
"추","특급","萑","[[['익모초'], ['추']], [['물억새'], ['환']]]","艸","8","12","33809","8411","U+8411"
"추","특급","緅","[[['아청빛'], ['추']]]","糸","8","14","32197","7DC5","U+7DC5"
"추","특급","棸","[[['나무이름'], ['추']]]","木","8","12","26872","68F8","U+68F8"
"추","특급","麤","[[['거칠'], ['추']]]","鹿","22","33","40612","9EA4","U+9EA4"
"추","특급","鶖","[[['무수리'], ['추']]]","鳥","9","20","40342","9D96","U+9D96"
"추","특급","鵻","[[['비둘기'], ['추']]]","鳥","8","19","40315","9D7B","U+9D7B"
"추","특급","甃","[[['우물벽돌'], ['추']]]","瓦","9","14","29955","7503","U+7503"
"추","특급","縐","[[['주름'], ['추']]]","糸","10","16","32272","7E10","U+7E10"
"추","특급","騅","[[['푸르고흰얼룩말'], ['추']]]","馬","8","18","39429","9A05","U+9A05"
"추","특급","蝤","[[['나무굼벵이'], ['추']], [['하루살이'], ['유']]]","虫","9","15","34660","8764","U+8764"
"축","5급","祝","[[['빌'], ['축']]]","示","5","10","31069","795D","U+795D"
"축","4급Ⅱ","築","[[['쌓을'], ['축']]]","竹","10","16","31689","7BC9","U+7BC9"
"축","4급Ⅱ","蓄","[[['모을'], ['축']]]","艸","10","14","33988","84C4","U+84C4"
"축","4급","縮","[[['줄일'], ['축']]]","糸","11","17","32302","7E2E","U+7E2E"
"축","3급Ⅱ","畜","[[['짐승'], ['축']]]","田","5","10","30044","755C","U+755C"
"축","3급","逐","[[['쫓을'], ['축']]]","辵","7","11","36880","9010","U+9010"
"축","3급","丑","[[['소'], ['축']]]","一","3","4","19985","4E11","U+4E11"
"축","2급","蹴","[[['찰'], ['축']]]","足","12","19","36468","8E74","U+8E74"
"축","2급","軸","[[['굴대'], ['축']]]","車","5","12","36600","8EF8","U+8EF8"
"축","특급Ⅱ","蹙","[[['찡그릴', '움츠릴'], ['축']]]","足","11","18","36441","8E59","U+8E59"
"축","특급Ⅱ","筑","[[['악기이름'], ['축']]]","竹","6","12","31569","7B51","U+7B51"
"축","특급Ⅱ","竺","[[['천축'], ['축']]]","竹","2","8","31482","7AFA","U+7AFA"
"축","특급","蓫","[[['참소리쟁이'], ['축']]]","艸","11","15","34027","84EB","U+84EB"
"축","특급","柷","[[['악기이름'], ['축']]]","木","5","9","26615","67F7","U+67F7"
"축","특급","蹜","[[['종종걸음칠'], ['축']]]","足","11","18","36444","8E5C","U+8E5C"
"축","특급","妯","[[['동서'], ['축']], [['슬퍼할'], ['추']]]","女","5","8","22959","59AF","U+59AF"
"축","특급","顣","[[['찡그릴'], ['축']]]","頁","11","20","39011","9863","U+9863"
"축","특급","踧","[[['삼갈'], ['축']], [['평평할'], ['척']]]","足","8","15","36391","8E27","U+8E27"
"춘","7급","春","[[['봄'], ['춘']]]","日","5","9","26149","6625","U+6625"
"춘","2급","椿","[[['참죽나무'], ['춘']]]","木","9","13","26943","693F","U+693F"
"춘","특급Ⅱ","瑃","[[['옥이름'], ['춘']]]","玉","9","13","29763","7443","U+7443"
"춘","특급","賰","[[['넉넉할'], ['춘']]]","貝","9","16","36080","8CF0","U+8CF0"
"춘","특급","杶","[[['참죽나무'], ['춘']]]","木","4","8","26486","6776","U+6776"
"출","7급","出","[[['날[生]'], ['출']]]","凵","3","5","20986","51FA","U+51FA"
"출","1급","黜","[[['내칠'], ['출']]]","黑","5","17","40668","9EDC","U+9EDC"
"출","특급Ⅱ","朮","[[['삽주'], ['출']]]","木","1","5","26414","672E","U+672E"
"출","특급","怵","[[['두려울'], ['출']]]","心","5","8","24629","6035","U+6035"
"충","5급Ⅱ","充","[[['채울'], ['충']]]","儿","4","6","20805","5145","U+5145"
"충","4급Ⅱ","忠","[[['충성'], ['충']]]","心","4","8","24544","5FE0","U+5FE0"
"충","4급Ⅱ","蟲","[[['벌레'], ['충']]]","虫","12","18","34802","87F2","U+87F2"
"충","3급Ⅱ","衝","[[['찌를'], ['충']]]","行","9","15","34909","885D","U+885D"
"충","2급","衷","[[['속마음'], ['충']]]","衣","4","10","34935","8877","U+8877"
"충","2급","沖","[[['화(和)할'], ['충']]]","水","4","7","27798","6C96","U+6C96"
"충","특급","忡","[[['근심할'], ['충']]]","心","4","7","24545","5FE1","U+5FE1"
"충","특급","珫","[[['귀막이'], ['충']]]","玉","6","10","29675","73EB","U+73EB"
"충","특급","虫","[[['벌레'], ['충']], [['벌레'], ['훼']]]","虫","0","6","34411","866B","U+866B"
"췌","1급","贅","[[['혹'], ['췌']]]","貝","11","18","36101","8D05","U+8D05"
"췌","1급","悴","[[['파리할'], ['췌']]]","心","8","11","24756","60B4","U+60B4"
"췌","1급","膵","[[['췌장'], ['췌']]]","肉","12","16","33205","81B5","U+81B5"
"췌","1급","萃","[[['모을'], ['췌']]]","艸","8","12","33795","8403","U+8403"
"췌","특급","揣","[[['헤아릴'], ['췌']], [['헤아릴'], ['취']]]","手","9","12","25571","63E3","U+63E3"
"췌","특급","惴","[[['두려워할'], ['췌']]]","心","9","12","24820","60F4","U+60F4"
"췌","특급","瘁","[[['병들'], ['췌']], [['병들'], ['취']]]","疒","8","13","30209","7601","U+7601"
"취","4급Ⅱ","取","[[['가질'], ['취']]]","又","6","8","21462","53D6","U+53D6"
"취","4급","就","[[['나아갈'], ['취']]]","尢","9","12","23601","5C31","U+5C31"
"취","4급","趣","[[['뜻'], ['취']]]","走","8","15","36259","8DA3","U+8DA3"
"취","3급Ⅱ","吹","[[['불'], ['취']]]","口","4","7","21561","5439","U+5439"
"취","3급Ⅱ","醉","[[['취할'], ['취']]]","酉","8","15","37257","9189","U+9189"
"취","3급","臭","[[['냄새'], ['취']]]","自","4","10","33261","81ED","U+81ED"
"취","2급","炊","[[['불땔'], ['취']]]","火","4","8","28810","708A","U+708A"
"취","2급","聚","[[['모을'], ['취']]]","耳","8","14","32858","805A","U+805A"
"취","1급","娶","[[['장가들'], ['취']]]","女","8","11","23094","5A36","U+5A36"
"취","1급","翠","[[['푸를', '물총새'], ['취']]]","羽","8","14","32736","7FE0","U+7FE0"
"취","1급","脆","[[['연할'], ['취']]]","肉","6","10","33030","8106","U+8106"
"취","특급Ⅱ","鷲","[[['독수리'], ['취']]]","鳥","12","23","40434","9DF2","U+9DF2"
"취","특급Ⅱ","嘴","[[['부리'], ['취']]]","口","12","15","22068","5634","U+5634"
"취","특급Ⅱ","驟","[[['빠를'], ['취']]]","馬","14","24","39519","9A5F","U+9A5F"
"취","특급","毳","[[['솜털'], ['취']]]","毛","8","12","27635","6BF3","U+6BF3"
"측","4급Ⅱ","測","[[['헤아릴'], ['측']]]","水","9","12","28204","6E2C","U+6E2C"
"측","3급Ⅱ","側","[[['곁'], ['측']]]","人","9","11","20596","5074","U+5074"
"측","1급","惻","[[['슬플'], ['측']]]","心","9","12","24827","60FB","U+60FB"
"측","특급Ⅱ","厠","[[['뒷간'], ['측']]]","厂","9","11","21408","53A0","U+53A0"
"측","특급Ⅱ","仄","[[['기울'], ['측']]]","人","2","4","20164","4EC4","U+4EC4"
"측","특급","昃","[[['해기울'], ['측']]]","日","4","8","26115","6603","U+6603"
"측","특급","廁","[[['뒷간'], ['측']]]","广","9","12","24257","5EC1","U+5EC1"
"층","4급","層","[[['층[層階]'], ['층']]]","尸","12","15","23652","5C64","U+5C64"
"치","5급","致","[[['이를'], ['치']]]","至","4","10","33268","81F4","U+81F4"
"치","4급Ⅱ","治","[[['다스릴'], ['치']]]","水","5","8","27835","6CBB","U+6CBB"
"치","4급Ⅱ","置","[[['둘[措]'], ['치']]]","网","8","13","32622","7F6E","U+7F6E"
"치","4급Ⅱ","齒","[[['이'], ['치']]]","齒","0","15","40786","9F52","U+9F52"
"치","3급Ⅱ","値","[[['값'], ['치']]]","人","8","10","20516","5024","U+5024"
"치","3급Ⅱ","恥","[[['부끄러울'], ['치']]]","心","6","10","24677","6065","U+6065"
"치","3급Ⅱ","稚","[[['어릴'], ['치']]]","禾","8","13","31258","7A1A","U+7A1A"
"치","2급","峙","[[['언덕'], ['치']]]","山","6","9","23769","5CD9","U+5CD9"
"치","2급","雉","[[['꿩'], ['치']]]","隹","5","13","38601","96C9","U+96C9"
"치","1급","幟","[[['기(旗)'], ['치']]]","巾","12","15","24159","5E5F","U+5E5F"
"치","1급","嗤","[[['비웃을'], ['치']]]","口","10","13","21988","55E4","U+55E4"
"치","1급","痔","[[['치질'], ['치']]]","疒","6","11","30164","75D4","U+75D4"
"치","1급","侈","[[['사치할'], ['치']]]","人","6","8","20360","4F88","U+4F88"
"치","1급","熾","[[['성할'], ['치']]]","火","12","16","29118","71BE","U+71BE"
"치","1급","癡","[[['어리석을'], ['치']]]","疒","14","19","30305","7661","U+7661"
"치","1급","緻","[[['빽빽할'], ['치']]]","糸","10","16","32251","7DFB","U+7DFB"
"치","1급","馳","[[['달릴'], ['치']]]","馬","3","13","39347","99B3","U+99B3"
"치","특급Ⅱ","輜","[[['짐수레'], ['치']]]","車","8","15","36636","8F1C","U+8F1C"
"치","특급Ⅱ","痴","[[['어리석을[癡]'], ['치']]]","疒","8","13","30196","75F4","U+75F4"
"치","특급Ⅱ","穉","[[['어릴'], ['치']]]","禾","11","16","31305","7A49","U+7A49"
"치","특급Ⅱ","蚩","[[['어리석을'], ['치']]]","虫","4","10","34473","86A9","U+86A9"
"치","특급Ⅱ","淄","[[['강이름'], ['치']]]","水","8","11","28100","6DC4","U+6DC4"
"치","특급Ⅱ","緇","[[['검을'], ['치']]]","糸","8","14","32199","7DC7","U+7DC7"
"치","특급Ⅱ","梔","[[['치자나무'], ['치']]]","木","7","11","26772","6894","U+6894"
"치","특급","褫","[[['옷벗길', '빼앗을'], ['치']]]","衣","10","15","35115","892B","U+892B"
"치","특급","懫","[[['성낼'], ['치']]]","心","15","18","25067","61EB","U+61EB"
"치","특급","庤","[[['쌓을'], ['치']]]","广","6","9","24228","5EA4","U+5EA4"
"치","특급","寘","[[['둘'], ['치']]]","宀","10","13","23512","5BD8","U+5BD8"
"치","특급","懥","[[['성낼'], ['치']]]","心","15","18","25061","61E5","U+61E5"
"치","특급","鴟","[[['솔개'], ['치']]]","鳥","5","16","40223","9D1F","U+9D1F"
"치","특급","觶","[[['술잔'], ['치']]]","角","12","19","35318","89F6","U+89F6"
"치","특급","菑","[[['묵정밭'], ['치']], [['재앙'], ['재']]]","艸","8","12","33745","83D1","U+83D1"
"치","특급","哆","[[['입벌릴'], ['치']]]","口","6","9","21702","54C6","U+54C6"
"치","특급","絺","[[['가는칡베'], ['치']]]","糸","7","13","32122","7D7A","U+7D7A"
"칙","5급","則","[[['법칙'], ['칙']]]","刀","7","9","21063","5247","U+5247"
"칙","1급","勅","[[['칙서'], ['칙']]]","力","7","9","21189","52C5","U+52C5"
"칙","특급Ⅱ","飭","[[['신칙할'], ['칙']]]","食","4","13","39149","98ED","U+98ED"
"친","6급","親","[[['친할'], ['친']]]","見","9","16","35242","89AA","U+89AA"
"칠","8급","七","[[['일곱'], ['칠']]]","一","1","2","19971","4E03","U+4E03"
"칠","3급Ⅱ","漆","[[['옻'], ['칠']]]","水","11","14","28422","6F06","U+6F06"
"칠","특급Ⅱ","柒","[[['옻[漆]'], ['칠']]]","木","5","9","26578","67D2","U+67D2"
"침","4급Ⅱ","侵","[[['침노할'], ['침']]]","人","7","9","20405","4FB5","U+4FB5"
"침","4급","寢","[[['잘'], ['침']]]","宀","11","14","23522","5BE2","U+5BE2"
"침","4급","針","[[['바늘'], ['침']]]","金","2","10","37341","91DD","U+91DD"
"침","3급Ⅱ","浸","[[['잠길'], ['침']]]","水","7","10","28024","6D78","U+6D78"
"침","3급Ⅱ","沈","[[['잠길'], ['침']], [['성(姓)'], ['심']]]","水","4","7","27784","6C88","U+6C88"
"침","3급","枕","[[['베개'], ['침']]]","木","4","8","26517","6795","U+6795"
"침","1급","鍼","[[['침(鍼)'], ['침']]]","金","9","17","37756","937C","U+937C"
"침","1급","砧","[[['다듬잇돌'], ['침']]]","石","5","10","30759","7827","U+7827"
"침","특급Ⅱ","琛","[[['보배'], ['침']]]","玉","8","12","29723","741B","U+741B"
"침","특급","忱","[[['정성'], ['침']]]","心","4","7","24561","5FF1","U+5FF1"
"침","특급","綅","[[['붉은실'], ['침']], [['비단'], ['섬']]]","糸","7","13","32133","7D85","U+7D85"
"침","특급","寑","[[['잘'], ['침']]]","宀","9","12","23505","5BD1","U+5BD1"
"침","특급","駸","[[['말달릴'], ['침']]]","馬","7","17","39416","99F8","U+99F8"
"칩","1급","蟄","[[['숨을'], ['칩']]]","虫","11","17","34756","87C4","U+87C4"
"칩","특급","縶","[[['말맬'], ['칩']]]","糸","11","17","32310","7E36","U+7E36"
"칭","4급","稱","[[['일컬을'], ['칭']]]","禾","9","14","31281","7A31","U+7A31"
"칭","1급","秤","[[['저울'], ['칭']]]","禾","5","10","31204","79E4","U+79E4"
"쾌","4급Ⅱ","快","[[['쾌할'], ['쾌']]]","心","4","7","24555","5FEB","U+5FEB"
"쾌","특급","夬","[[['괘이름', '결단할'], ['쾌']]]","大","1","4","22828","592C","U+592C"
"쾌","특급","噲","[[['목구멍'], ['쾌']]]","口","13","16","22130","5672","U+5672"
"타","5급","他","[[['다를'], ['타']]]","人","3","5","20182","4ED6","U+4ED6"
"타","5급","打","[[['칠'], ['타']]]","手","2","5","25171","6253","U+6253"
"타","3급","妥","[[['온당할'], ['타']]]","女","4","7","22949","59A5","U+59A5"
